hook_id,product_id,angle_id,motivation_id,hook_text,hook_family,hook_style,boldness_level,buyer_stage,persona_fit,primary_bucket,platform_surface_fit,best_content_format,opening_pattern,emotion_trigger,curiosity_gap,visual_prompt_hint,usage_context,sales_mechanism,compliance_risk_level,source_batch,hook_status
MWTCB_HOOK_257,MWTCB_25ML,MWTCB_ANG_086,MWTCB_25ML__xlsx__BM005,POV: Standby sebotol tepi katil kalau kelebihan saiz botol kecil 25ml yang mudah dibawa berbanding botol ubat besar yang menyusahkan.,practical_storage,POV_hook,BOLD,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,"Lelaki cuba memasukkan botol minyak urut besar ke poket seluar tetapi ia terbonjol keluar, lalu menukarkannya dengan botol Cap Burung.",laci,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_258,MWTCB_25ML,MWTCB_ANG_086,MWTCB_25ML__xlsx__BM005,Bahaya kalau tak bersedia bila kelebihan saiz botol kecil 25ml yang mudah dibawa berbanding botol ubat besar yang menyusahkan!,practical_storage,warning_hook,BOLD,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Lelaki cuba memasukkan botol minyak urut besar ke poket seluar tetapi ia terbonjol keluar, lalu menukarkannya dengan botol Cap Burung.",laci,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_259,MWTCB_25ML,MWTCB_ANG_087,MWTCB_25ML__xlsx__BM005,Beg makeup penuh barang cantik tapi minyak standby tak ada?,practical_storage,standby_hook,MODERATE,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,Beg makeup penuh barang cantik...,concern,emergency readiness,Tangan wanita memasukkan botol Cap Burung celah gincu merah dan bedak asas dalam pouch makeup.,laci,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_260,MWTCB_25ML,MWTCB_ANG_087,MWTCB_25ML__xlsx__BM005,POV: Standby sebotol tepi katil kalau saiz kecil 25ml yang mudah dimuatkan ke dalam pouch kosmetik atau makeup wanita.,practical_storage,POV_hook,MODERATE,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,Tangan wanita memasukkan botol Cap Burung celah gincu merah dan bedak asas dalam pouch makeup.,laci,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_261,MWTCB_25ML,MWTCB_ANG_087,MWTCB_25ML__xlsx__BM005,"Senang cerita, letak satu botol standby sebelum saiz kecil 25ml yang mudah dimuatkan ke dalam pouch kosmetik atau makeup wanita.",practical_storage,question_hook,MODERATE,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Senang cerita, letak satu botol...",empathy,problem solution,Tangan wanita memasukkan botol Cap Burung celah gincu merah dan bedak asas dalam pouch makeup.,laci,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_262,MWTCB_25ML,MWTCB_ANG_088,MWTCB_25ML__xlsx__BM006,"Laci rumah penuh dengan resit lama dan bateri rosak, tapi minyak standby tiada.",practical_storage,standby_hook,BOLD,cold_scroll,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,Laci rumah penuh dengan resit...,concern,emergency readiness,"Tangan menarik laci meja penuh dengan bateri lama, bil resit, dan kunci rosak, menggeledah mencari ubat.",laci,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_263,MWTCB_25ML,MWTCB_ANG_088,MWTCB_25ML__xlsx__BM006,POV: Standby sebotol tepi katil kalau sindiran terhadap laci rumah yang penuh dengan barang sampah tetapi tiada barang bantuan kecemasan.,practical_storage,POV_hook,BOLD,cold_scroll,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,"Tangan menarik laci meja penuh dengan bateri lama, bil resit, dan kunci rosak, menggeledah mencari ubat.",laci,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_264,MWTCB_25ML,MWTCB_ANG_088,MWTCB_25ML__xlsx__BM006,Bahaya kalau tak bersedia bila sindiran terhadap laci rumah yang penuh dengan barang sampah tetapi tiada barang bantuan kecemasan!,practical_storage,warning_hook,BOLD,cold_scroll,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Tangan menarik laci meja penuh dengan bateri lama, bil resit, dan kunci rosak, menggeledah mencari ubat.",laci,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_265,MWTCB_25ML,MWTCB_ANG_089,MWTCB_25ML__xlsx__BM006,"Bila pening kepala hadap jem, glove box kereta adalah laci pertama kau buka.",travel_car_bag,standby_hook,MODERATE,cold_scroll,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Bila pening kepala hadap jem,...",concern,remedy speed,"Glove box kereta dibuka, botol Cap Burung diletakkan celah manual kenderaan.",laci,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_266,MWTCB_25ML,MWTCB_ANG_089,MWTCB_25ML__xlsx__BM006,POV: Standby sebotol tepi katil kalau meletakkan minyak angin di dalam glove box kereta bagi persediaan kecemasan semasa memandu.,travel_car_bag,POV_hook,MODERATE,cold_scroll,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,"Glove box kereta dibuka, botol Cap Burung diletakkan celah manual kenderaan.",laci,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_267,MWTCB_25ML,MWTCB_ANG_089,MWTCB_25ML__xlsx__BM006,"Senang cerita, letak satu botol standby sebelum meletakkan minyak angin di dalam glove box kereta bagi persediaan kecemasan semasa memandu.",travel_car_bag,question_hook,MODERATE,cold_scroll,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Senang cerita, letak satu botol...",empathy,problem solution,"Glove box kereta dibuka, botol Cap Burung diletakkan celah manual kenderaan.",laci,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_268,MWTCB_25ML,MWTCB_ANG_090,MWTCB_25ML__xlsx__BM035,Produk macam ni bukan untuk show off buat hiasan meja solek.,practical_storage,standby_hook,BOLD,cold_scroll,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,Produk macam ni bukan untuk...,concern,remedy speed,"Close-up botol Cap Burung terletak diam di penjuru rak kayu, dicapai dengan pantas.",rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_269,MWTCB_25ML,MWTCB_ANG_090,MWTCB_25ML__xlsx__BM035,"POV: Standby sebotol tepi katil kalau minyak angin tradisional sebagai barangan berharga tinggi dari segi fungsi, bukan sekadar hiasan.",practical_storage,POV_hook,BOLD,cold_scroll,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,"Close-up botol Cap Burung terletak diam di penjuru rak kayu, dicapai dengan pantas.",rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_270,MWTCB_25ML,MWTCB_ANG_090,MWTCB_25ML__xlsx__BM035,"Bahaya kalau tak bersedia bila minyak angin tradisional sebagai barangan berharga tinggi dari segi fungsi, bukan sekadar hiasan!",practical_storage,warning_hook,BOLD,cold_scroll,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Close-up botol Cap Burung terletak diam di penjuru rak kayu, dicapai dengan pantas.",rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_271,MWTCB_25ML,MWTCB_ANG_091,MWTCB_25ML__xlsx__BM035,Poket jubah kalau kosong tak best. Selit sebotol minyak Cap Burung.,persona_specific,standby_hook,SOFT,cold_scroll,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,Poket jubah kalau kosong tak...,concern,remedy speed,Datuk tua tersenyum mengeluarkan botol kecil Cap Burung dari poket jubah putihnya.,rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_272,MWTCB_25ML,MWTCB_ANG_091,MWTCB_25ML__xlsx__BM035,POV: Standby sebotol tepi katil kalau warga emas menyimpan botol kecil minyak angin dalam poket jubah masjid.,persona_specific,POV_hook,SOFT,cold_scroll,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,Datuk tua tersenyum mengeluarkan botol kecil Cap Burung dari poket jubah putihnya.,rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_273,MWTCB_25ML,MWTCB_ANG_091,MWTCB_25ML__xlsx__BM035,"Senang cerita, letak satu botol standby sebelum warga emas menyimpan botol kecil minyak angin dalam poket jubah masjid.",persona_specific,question_hook,SOFT,cold_scroll,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Senang cerita, letak satu botol...",empathy,problem solution,Datuk tua tersenyum mengeluarkan botol kecil Cap Burung dari poket jubah putihnya.,rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_274,MWTCB_25ML,MWTCB_ANG_092,MWTCB_25ML__zip_csv__BM004,"Bila dah baring berselimut baru rasa tengkuk kaku, memang malas nak bangun.",practical_storage,standby_hook,BOLD,ready_to_buy,anak_beli_untuk_parent,PRACTICAL_STORAGE,poster_ads,hybrid_video,Bila dah baring berselimut baru...,concern,remedy speed,Tangan mencapai botol Cap Burung dari laci meja tepi katil yang terbuka sedikit.,beg,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_275,MWTCB_25ML,MWTCB_ANG_092,MWTCB_25ML__zip_csv__BM004,POV: Standby sebotol tepi katil kalau kemudahan menyapu minyak angin tepi katil sejurus sebelum tidur malam.,practical_storage,POV_hook,BOLD,ready_to_buy,anak_beli_untuk_parent,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,Tangan mencapai botol Cap Burung dari laci meja tepi katil yang terbuka sedikit.,beg,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_276,MWTCB_25ML,MWTCB_ANG_092,MWTCB_25ML__zip_csv__BM004,Bahaya kalau tak bersedia bila kemudahan menyapu minyak angin tepi katil sejurus sebelum tidur malam!,practical_storage,warning_hook,BOLD,ready_to_buy,anak_beli_untuk_parent,PRACTICAL_STORAGE,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Tangan mencapai botol Cap Burung dari laci meja tepi katil yang terbuka sedikit.,beg,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_277,MWTCB_25ML,MWTCB_ANG_093,MWTCB_25ML__zip_csv__BM007,Rumah kecil atau studio apartment bukan alasan tak ada ubat standby.,practical_storage,standby_hook,MODERATE,repeat_buyer,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,Rumah kecil atau studio apartment...,concern,emergency readiness,Tangan menyelitkan botol kecil Cap Burung celah buku dan fail di rak meja apartment.,rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_278,MWTCB_25ML,MWTCB_ANG_093,MWTCB_25ML__zip_csv__BM007,POV: Standby sebotol tepi katil kalau kemudahan menyimpan ubat sapu tradisional di dalam rumah apartment bandar yang sempit.,practical_storage,POV_hook,MODERATE,repeat_buyer,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,Tangan menyelitkan botol kecil Cap Burung celah buku dan fail di rak meja apartment.,rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_279,MWTCB_25ML,MWTCB_ANG_093,MWTCB_25ML__zip_csv__BM007,"Senang cerita, letak satu botol standby sebelum kemudahan menyimpan ubat sapu tradisional di dalam rumah apartment bandar yang sempit.",practical_storage,question_hook,MODERATE,repeat_buyer,family_home_buyer,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Senang cerita, letak satu botol...",empathy,problem solution,Tangan menyelitkan botol kecil Cap Burung celah buku dan fail di rak meja apartment.,rumah,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_280,MWTCB_25ML,MWTCB_ANG_094,MWTCB_25ML__zip_csv__BM016,Bawa minyak besar-besar dalam beg travel buat menyemak jer. Guna yang ni.,practical_storage,standby_hook,AGGRESSIVE,cold_scroll,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,Bawa minyak besar-besar dalam beg...,concern,remedy speed,Lelaki melihat botol plastik ubat sapu pecah mengotori baju putihnya.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_281,MWTCB_25ML,MWTCB_ANG_094,MWTCB_25ML__zip_csv__BM016,POV: Standby sebotol tepi katil kalau ketakutan botol ubat sapu biasa pecah atau tumpah di dalam beg pakaian perjalanan.,practical_storage,POV_hook,AGGRESSIVE,cold_scroll,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,Lelaki melihat botol plastik ubat sapu pecah mengotori baju putihnya.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_282,MWTCB_25ML,MWTCB_ANG_094,MWTCB_25ML__zip_csv__BM016,Bahaya kalau tak bersedia bila ketakutan botol ubat sapu biasa pecah atau tumpah di dalam beg pakaian perjalanan!,practical_storage,warning_hook,AGGRESSIVE,cold_scroll,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Lelaki melihat botol plastik ubat sapu pecah mengotori baju putihnya.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_283,MWTCB_25ML,MWTCB_ANG_095,MWTCB_25ML__zip_csv__BM016,Poket jeans pun boleh selit minyak Cap Burung legend ni.,practical_storage,standby_hook,MODERATE,cold_scroll,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,Poket jeans pun boleh selit...,concern,remedy speed,Lelaki memasukkan botol Cap Burung 25ml ke dalam poket kecil sisi jeans.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_284,MWTCB_25ML,MWTCB_ANG_095,MWTCB_25ML__zip_csv__BM016,POV: Standby sebotol tepi katil kalau gaya hidup minimalis lelaki yang mahu membawa ubat sapu dalam poket jeans.,practical_storage,POV_hook,MODERATE,cold_scroll,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,Lelaki memasukkan botol Cap Burung 25ml ke dalam poket kecil sisi jeans.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_285,MWTCB_25ML,MWTCB_ANG_095,MWTCB_25ML__zip_csv__BM016,"Senang cerita, letak satu botol standby sebelum gaya hidup minimalis lelaki yang mahu membawa ubat sapu dalam poket jeans.",practical_storage,question_hook,MODERATE,cold_scroll,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Senang cerita, letak satu botol...",empathy,problem solution,Lelaki memasukkan botol Cap Burung 25ml ke dalam poket kecil sisi jeans.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_286,MWTCB_25ML,MWTCB_ANG_096,MWTCB_25ML__zip_csv__BM057,Laci rumah penuh ubat expired tapi satu pun tak boleh pakai masa kecemasan?,practical_storage,standby_hook,MODERATE,repeat_buyer,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,Laci rumah penuh ubat expired...,concern,remedy speed,"Tangan mengisih pil-pil expired di laci ubat rumah, menggeleng kepala.",rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_287,MWTCB_25ML,MWTCB_ANG_096,MWTCB_25ML__zip_csv__BM057,POV: Standby sebotol tepi katil kalau laci rumah penuh dengan ubat makan tamat tempoh tetapi tiada ubat sapu kecemasan.,practical_storage,POV_hook,MODERATE,repeat_buyer,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,"Tangan mengisih pil-pil expired di laci ubat rumah, menggeleng kepala.",rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_288,MWTCB_25ML,MWTCB_ANG_096,MWTCB_25ML__zip_csv__BM057,"Senang cerita, letak satu botol standby sebelum laci rumah penuh dengan ubat makan tamat tempoh tetapi tiada ubat sapu kecemasan.",practical_storage,question_hook,MODERATE,repeat_buyer,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Senang cerita, letak satu botol...",empathy,problem solution,"Tangan mengisih pil-pil expired di laci ubat rumah, menggeleng kepala.",rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_289,MWTCB_25ML,MWTCB_ANG_097,MWTCB_25ML__zip_csv__BM057,"Cap merah ni senang cam. Letak satu dalam kabinet dapur, satu dekat tv.",family_home,standby_hook,SOFT,repeat_buyer,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,Cap merah ni senang cam....,concern,remedy speed,Ibu meletakkan botol Cap Burung di dalam kabinet dapur bersebelahan sabun pencuci.,rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_290,MWTCB_25ML,MWTCB_ANG_097,MWTCB_25ML__zip_csv__BM057,POV: Standby sebotol tepi katil kalau menyimpan minyak angin di kabinet dapur berhampiran tempat mencuci pinggan.,family_home,POV_hook,SOFT,repeat_buyer,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,Ibu meletakkan botol Cap Burung di dalam kabinet dapur bersebelahan sabun pencuci.,rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_291,MWTCB_25ML,MWTCB_ANG_097,MWTCB_25ML__zip_csv__BM057,"Senang cerita, letak satu botol standby sebelum menyimpan minyak angin di kabinet dapur berhampiran tempat mencuci pinggan.",family_home,question_hook,SOFT,repeat_buyer,lelaki_bekerja,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Senang cerita, letak satu botol...",empathy,problem solution,Ibu meletakkan botol Cap Burung di dalam kabinet dapur bersebelahan sabun pencuci.,rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_292,MWTCB_25ML,MWTCB_ANG_098,MWTCB_25ML__zip_csv__BM058,"Duduk menghadap laptop 8 jam, leher rasa macam kena simen. Keras gila.",persona_specific,standby_hook,AGGRESSIVE,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Duduk menghadap laptop 8 jam,...",concern,remedy speed,"Pekerja pejabat wanita meletakkan dahinya di atas meja kerja, memegang tengkuknya.",beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_293,MWTCB_25ML,MWTCB_ANG_098,MWTCB_25ML__zip_csv__BM058,POV: Standby sebotol tepi katil kalau tengkuk kaku bagai disimen akibat menghadap skrin komputer kerja selama 8 jam.,persona_specific,POV_hook,AGGRESSIVE,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,"Pekerja pejabat wanita meletakkan dahinya di atas meja kerja, memegang tengkuknya.",beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_294,MWTCB_25ML,MWTCB_ANG_098,MWTCB_25ML__zip_csv__BM058,Bahaya kalau tak bersedia bila tengkuk kaku bagai disimen akibat menghadap skrin komputer kerja selama 8 jam!,persona_specific,warning_hook,AGGRESSIVE,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Pekerja pejabat wanita meletakkan dahinya di atas meja kerja, memegang tengkuknya.",beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_295,MWTCB_25ML,MWTCB_ANG_099,MWTCB_25ML__zip_csv__BM058,"Mouse laptop kau bawa, ubat tengkuk lenguh kau tinggal?",practical_storage,standby_hook,MODERATE,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,"Mouse laptop kau bawa, ubat...",concern,remedy speed,Tangan memasukkan botol Cap Burung celah mouse bluetooth dalam pouch beg laptop.,beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_296,MWTCB_25ML,MWTCB_ANG_099,MWTCB_25ML__zip_csv__BM058,POV: Standby sebotol tepi katil kalau selitan botol kecil 25ml dalam pouch aksesori beg laptop.,practical_storage,POV_hook,MODERATE,ready_to_buy,universal_household,PRACTICAL_STORAGE,poster_ads,hybrid_video,POV: Standby sebotol tepi katil...,identification,situation match,Tangan memasukkan botol Cap Burung celah mouse bluetooth dalam pouch beg laptop.,beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
