subhook_id,product_id,hook_id,angle_id,motivation_id,subhook_text,subhook_role,boldness_level,buyer_stage,persona_fit,primary_bucket,usage_context,sales_mechanism,proof_direction,visual_support,source_batch,subhook_status
MWTCB_SUBHOOK_426,MWTCB_25ML,MWTCB_HOOK_426,MWTCB_ANG_142,MWTCB_25ML__xlsx__BM045,Sebab tu kena standby botol kecil 25ml ni dekat dalam beg.,storage cue,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_427,MWTCB_25ML,MWTCB_HOOK_427,MWTCB_ANG_143,MWTCB_25ML__xlsx__BM045,Sediakan sebotol kecil Cap Burung celah beg makeup harian.,situation reason,MODERATE,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_428,MWTCB_25ML,MWTCB_HOOK_428,MWTCB_ANG_143,MWTCB_25ML__xlsx__BM045,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh bahu duduk lama.,trust cue,MODERATE,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_429,MWTCB_25ML,MWTCB_HOOK_429,MWTCB_ANG_143,MWTCB_25ML__xlsx__BM045,Sebab tu kena standby botol kecil 25ml ni dekat dalam beg.,storage cue,MODERATE,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_430,MWTCB_25ML,MWTCB_HOOK_430,MWTCB_ANG_144,MWTCB_25ML__xlsx__BM045,Sapu herba asli cap burung dekat pelipis mata untuk hilangkan loya bas.,situation reason,SOFT,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_431,MWTCB_25ML,MWTCB_HOOK_431,MWTCB_ANG_144,MWTCB_25ML__xlsx__BM045,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,trust cue,SOFT,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_432,MWTCB_25ML,MWTCB_HOOK_432,MWTCB_ANG_144,MWTCB_25ML__xlsx__BM045,Sebab tu kena standby botol kecil 25ml ni dekat dalam beg.,storage cue,SOFT,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_433,MWTCB_25ML,MWTCB_HOOK_433,MWTCB_ANG_145,MWTCB_25ML__zip_csv__BM049,Sapu herba tegang urat Cap Burung dekat otot sengal lepas kerja bengkel.,situation reason,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_434,MWTCB_25ML,MWTCB_HOOK_434,MWTCB_ANG_145,MWTCB_25ML__zip_csv__BM049,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh bahu duduk lama.,trust cue,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_435,MWTCB_25ML,MWTCB_HOOK_435,MWTCB_ANG_145,MWTCB_25ML__zip_csv__BM049,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_436,MWTCB_25ML,MWTCB_HOOK_436,MWTCB_ANG_146,MWTCB_25ML__zip_csv__BM049,Sapu herba asli minyak cap burung dekat muscle betis melegakan sengal.,situation reason,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_437,MWTCB_25ML,MWTCB_HOOK_437,MWTCB_ANG_146,MWTCB_25ML__zip_csv__BM049,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,trust cue,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_438,MWTCB_25ML,MWTCB_HOOK_438,MWTCB_ANG_146,MWTCB_25ML__zip_csv__BM049,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_439,MWTCB_25ML,MWTCB_HOOK_439,MWTCB_ANG_147,MWTCB_25ML__zip_csv__BM049,Sapu herba asli minyak Cap Burung sebelum tidur untuk lancarkan darah.,situation reason,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_440,MWTCB_25ML,MWTCB_HOOK_440,MWTCB_ANG_147,MWTCB_25ML__zip_csv__BM049,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan tumit kaki rasa tegang.,trust cue,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_441,MWTCB_25ML,MWTCB_HOOK_441,MWTCB_ANG_147,MWTCB_25ML__zip_csv__BM049,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,household_readiness,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_442,MWTCB_25ML,MWTCB_HOOK_442,MWTCB_ANG_148,MWTCB_25ML__zip_csv__BM026,Urut membulat minyak cap burung ni kat perut. Kejap lagi confirm sendawa puas.,situation reason,BOLD,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_443,MWTCB_25ML,MWTCB_HOOK_443,MWTCB_ANG_148,MWTCB_25ML__zip_csv__BM026,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan perut senak berangin.,trust cue,BOLD,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_444,MWTCB_25ML,MWTCB_HOOK_444,MWTCB_ANG_148,MWTCB_25ML__zip_csv__BM026,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_445,MWTCB_25ML,MWTCB_HOOK_445,MWTCB_ANG_149,MWTCB_25ML__zip_csv__BM026,"Bawak balik sepeket minyak cap burung ni, senyum orang tua tu sebab barang rare.",situation reason,MODERATE,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_446,MWTCB_25ML,MWTCB_HOOK_446,MWTCB_ANG_149,MWTCB_25ML__zip_csv__BM026,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh sendi orang tua.,trust cue,MODERATE,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_447,MWTCB_25ML,MWTCB_HOOK_447,MWTCB_ANG_149,MWTCB_25ML__zip_csv__BM026,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_448,MWTCB_25ML,MWTCB_HOOK_448,MWTCB_ANG_150,MWTCB_25ML__zip_csv__BM026,Sapu minyak herba cap burung untuk hangatkan sendi kaki tidur lena.,situation reason,SOFT,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_449,MWTCB_25ML,MWTCB_HOOK_449,MWTCB_ANG_150,MWTCB_25ML__zip_csv__BM026,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan kebas-kebas kaki tangan.,trust cue,SOFT,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_450,MWTCB_25ML,MWTCB_HOOK_450,MWTCB_ANG_150,MWTCB_25ML__zip_csv__BM026,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,SOFT,repeat_buyer,anak_beli_untuk_parent,SEASONAL_CONTEXT,balik_kampung,multi_location_logic,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
